Unnamed: 0,id,scrape_id,last_scraped,source,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
9589,7.91112e+17,20200000000000.0,15/12/24,city scrape,492976556,2022-12-27,,,100%,t,1,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1533673,-8.6209206,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Microwave"", ""Oven"", ""Refrigerator"", ""Long term stays allowed"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Essentials"", ""Toaster"", ""Hot water kettle"", ""Private patio or balcony"", ""Laundromat nearby"", ""Paid parking lot off premises"", ""Wifi"", ""Iron"", ""Kitchen""]",$62.00,3,360,29,59,89,364,17,8,0,18/04/23,11/09/24,4.59,4.71,4.47,4.76,4.59,4.76,4.53,133854/AL,t,1,1,0,0,0.84
9590,7.91117e+17,20200000000000.0,15/12/24,city scrape,391837499,2021-09-03,within an hour,100%,100%,t,24,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1463937,-8.602255,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Coffee maker: Nespresso"", ""Refrigerator"", ""Teka stainless steel oven"", ""Room-darkening shades"", ""Castelbel Orange Verbena conditioner"", ""Toaster"", ""Ethernet connection"", ""Dedicated workspace"", ""Cleaning products"", ""Garden view"", ""Castelbel Orange Verbena body soap"", ""50 inch HDTV with Amazon Prime Video, Netflix, standard cable"", ""Microwave"", ""Dishwasher"", ""Elevator"", ""Central heating"", ""Hair dryer"", ""Books and reading material"", ""Fire extinguisher"", ""First aid kit"", ""Dishes and silverware"", ""Hot water"", ""Hangers"", ""Single level home"", ""Clothing storage: closet"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water kettle"", ""Laundromat nearby"", ""Drying rack for clothing"", ""Fast wifi \u2013 552 Mbps"", ""Castelbel Orange Verbena shampoo"", ""Wine glasses"", ""Long term stays allowed"", ""Self check-in"", ""Smoke alarm"", ""Smart lock"", ""Essentials"", ""Park view"", ""Baking sheet"", ""Central air conditioning"", ""Mini fridge"", ""Teka stainless steel induction stove"", ""Carbon monoxide alarm"", ""Freezer"", ""Paid street parking off premises"", ""Dining table"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Shower gel"", ""Coffee"", ""Free washer \u2013 In unit"", ""Bed linens""]",$70.00,2,30,9,22,42,249,105,57,4,08/01/23,07/12/24,4.92,4.94,4.88,4.9,4.85,4.93,4.87,133766/AL,t,23,23,0,0,4.45
9591,7.91294e+17,20200000000000.0,15/12/24,city scrape,493027777,2022-12-27,within an hour,100%,100%,t,1,t,t,Valongo,41.1996166,-8.4978842,Entire cabin,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Room-darkening shades"", ""Electric stove"", ""Microwave"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Portable heater"", ""Host greets you"", ""Wifi"", ""Hot water kettle"", ""Cooking basics"", ""Kitchen"", ""Smoking allowed"", ""Essentials"", ""Free parking on premises"", ""Mini fridge"", ""Indoor fireplace: electric"", ""Freezer"", ""Dining table"", ""Outdoor dining area"", ""Bed linens""]",$51.00,1,365,24,54,84,359,81,45,1,22/01/23,21/11/24,4.83,4.84,4.74,4.85,4.89,4.74,4.68,9664/AL,t,1,1,0,0,3.5
9594,7.92091e+17,20200000000000.0,15/12/24,city scrape,427896655,2021-10-18,within an hour,96%,98%,f,26,t,t,Bonfim,41.14508,-8.59659,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,2.0,"[""TV"", ""Refrigerator"", ""Kitchen"", ""Wifi""]",$66.00,1,365,16,27,38,229,55,26,2,08/01/23,29/11/24,4.33,4.55,4.38,4.82,4.55,4.75,4.35,122935/AL,t,26,17,9,0,2.33
9598,7.92644e+17,20200000000000.0,15/12/24,city scrape,452918929,2022-05-04,within an hour,100%,100%,f,81,t,t,Matosinhos e Leça da Palmeira,41.19461,-8.70613,Entire rental unit,Entire home/apt,10,3.0,3 baths,4.0,5.0,"[""Refrigerator"", ""Toaster"", ""Pack \u2019n play/Travel crib"", ""Patio or balcony"", ""Sea view"", ""Shampoo"", ""Washer"", ""Dedicated workspace"", ""Microwave"", ""Dishwasher"", ""Body soap"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Stove"", ""Hot water"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Crib"", ""Kitchen"", ""Cooking basics"", ""Oven"", ""Hot water kettle"", ""Long term stays allowed"", ""Heating"", ""Essentials"", ""Free parking on premises"", ""TV"", ""Air conditioning"", ""Freezer"", ""Waterfront"", ""Bed linens""]",$160.00,1,1125,11,41,71,328,30,18,0,14/02/23,13/10/24,4.83,4.93,4.87,4.73,4.83,4.8,4.8,120906/AL,t,80,80,0,0,1.34
9602,7.93346e+17,20200000000000.0,15/12/24,city scrape,493471634,2022-12-30,within an hour,100%,100%,f,1,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14281,-8.61251,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Refrigerator"", ""Shampoo"", ""Washer"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Hangers"", ""Keypad"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Hot water kettle"", ""Oven"", ""Iron"", ""Kitchen"", ""Self check-in"", ""Long term stays allowed"", ""Heating"", ""Essentials"", ""TV""]",$93.00,2,270,9,39,69,159,103,40,1,08/01/23,24/11/24,4.74,4.77,4.81,4.71,4.84,4.89,4.68,101369/AL,t,1,1,0,0,4.36
9603,7.93369e+17,20200000000000.0,15/12/24,city scrape,493478386,2022-12-30,within an hour,100%,100%,t,1,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1495662,-8.6120377,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Room-darkening shades"", ""Toaster"", ""Shampoo"", ""Washer"", ""Cleaning products"", ""Microwave"", ""Body soap"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Wifi"", ""Paid parking lot off premises"", ""Clothing storage: closet"", ""Iron"", ""Crib"", ""Kitchen"", ""Cooking basics"", ""Hot water kettle"", ""Laundromat nearby"", ""Drying rack for clothing"", ""Wine glasses"", ""Long term stays allowed"", ""Self check-in"", ""Coffee maker: espresso machine"", ""Smoke alarm"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Freezer"", ""Paid parking on premises"", ""Dining table"", ""Private patio or balcony"", ""Shower gel"", ""Cleaning available during stay"", ""Bed linens"", ""Safe""]",$73.00,2,180,28,58,88,351,25,17,0,08/01/23,01/11/24,4.96,5.0,4.96,5.0,5.0,4.96,4.92,121156/AL,t,1,1,0,0,1.06
9604,7.95475e+17,20200000000000.0,15/12/24,previous scrape,431591522,2021-12-11,,,,f,1,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1591543,-8.6265949,Entire rental unit,Entire home/apt,7,,2 baths,2.0,,"[""Coffee maker: Nespresso"", ""Refrigerator"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib"", ""Changing table - always at the listing"", ""Ceiling fan"", ""Electric stove"", ""Stainless steel oven"", ""Toaster"", ""Radiant heating"", ""Dedicated workspace"", ""Cleaning products"", ""Garden view"", ""Microwave"", ""Dishwasher"", ""Elevator"", ""Central heating"", ""Hair dryer"", ""Baby monitor - always at the listing"", ""Fire extinguisher"", ""Clothing storage: walk-in closet and closet"", ""First aid kit"", ""Hot water"", ""Dishes and silverware"", ""Children\u2019s dinnerware"", ""Hangers"", ""Luggage dropoff allowed"", ""Private entrance"", ""Baby bath - always at the listing"", ""Wifi"", ""Standalone high chair"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water kettle"", ""Backyard"", ""Blender"", ""Drying rack for clothing"", ""Wine glasses"", ""Beach essentials"", ""Long term stays allowed"", ""Bathtub"", ""Smoke alarm"", ""Essentials"", ""Free parking on premises"", ""Park view"", ""TV"", ""Carbon monoxide alarm"", ""Freezer"", ""Courtyard view"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Bidet"", ""Exercise equipment"", ""Cleaning available during stay"", ""Coffee"", ""Free washer \u2013 In unit"", ""Outdoor dining area"", ""Crib - always at the listing"", ""Bed linens"", ""Safe"", ""Outdoor playground""]",,3,120,0,0,0,0,10,0,0,03/04/23,06/06/23,4.9,4.9,5.0,5.0,5.0,4.9,5.0,Exempt,t,1,1,0,0,0.48
9607,7.96212e+17,20200000000000.0,15/12/24,city scrape,447690190,2022-03-03,within an hour,100%,100%,f,14,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15475,-8.61384,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Toaster"", ""TV with standard cable"", ""Washer"", ""Microwave"", ""Dishes and silverware"", ""Stove"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Oven"", ""Kitchen"", ""Hot water kettle"", ""Smoke alarm"", ""Essentials"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Bed linens""]",$55.00,1,1125,10,40,70,333,29,5,0,29/01/23,14/03/24,4.86,4.93,4.75,4.9,4.86,4.69,4.79,125058/AL,f,11,11,0,0,1.27
9612,7.9774e+17,20200000000000.0,15/12/24,city scrape,494466940,2023-05-01,within an hour,100%,100%,f,1,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14938,-8.61257,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Shampoo"", ""Microwave"", ""Dishwasher"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Oven"", ""Kitchen"", ""Hot water kettle"", ""Self check-in"", ""Long term stays allowed"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning""]",$42.00,1,270,21,51,81,261,5,3,0,23/03/23,06/08/24,5.0,5.0,5.0,5.0,4.8,5.0,5.0,131282/AL,t,1,1,0,0,0.24
9618,7.98642e+17,20200000000000.0,14/12/24,city scrape,440160361,2022-12-01,within an hour,100%,100%,t,4,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16002,-8.61055,Private room in rental unit,Private room,2,2.0,2 shared baths,1.0,2.0,"[""Paid parking off premises"", ""Refrigerator"", ""Outro induction stove"", ""Room-darkening shades"", ""Toaster"", ""Cleaning products"", ""Shared patio or balcony"", ""Sun loungers"", ""32 inch HDTV with standard cable"", ""Microwave"", ""Clothing storage"", ""Hair dryer"", ""Dishes and silverware"", ""Hot water"", ""Host greets you"", ""Hangers"", ""Luggage dropoff allowed"", ""Wifi"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Oven"", ""Hot water kettle"", ""Laundromat nearby"", ""Exterior security cameras on property"", ""Blender"", ""Drying rack for clothing"", ""Self check-in"", ""Long term stays allowed"", ""Essentials"", ""Lock on bedroom door"", ""Baking sheet"", ""Lockbox"", ""Portable fans"", ""Dining table"", ""Extra pillows and blankets"", ""Bidet"", ""Shower gel"", ""Coffee maker: french press"", ""Bed linens"", ""Safe""]",$16.00,4,28,29,59,89,179,54,21,1,13/01/23,08/12/24,4.89,4.93,4.8,4.98,4.96,4.74,4.81,133545/AL,f,3,0,3,0,2.31
9620,7.99089e+17,20200000000000.0,14/12/24,city scrape,494774269,2023-07-01,within an hour,100%,97%,f,5,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15777737,-8.622569074,Private room in home,Private room,2,3.5,3.5 shared baths,1.0,1.0,"[""Record player"", ""Room-darkening shades"", ""Toaster"", ""Shampoo"", ""Barbecue utensils"", ""Cleaning products"", ""Fire pit"", ""Bosch refrigerator"", ""Coffee maker: drip coffee maker, espresso machine"", ""Shared patio or balcony"", ""Sun loungers"", ""Microwave"", ""Dishwasher"", ""43 inch HDTV with Apple TV, premium cable"", ""Body soap"", ""Shared BBQ grill: gas"", ""Hair dryer"", ""Books and reading material"", ""Fire extinguisher"", ""First aid kit"", ""Dishes and silverware"", ""Hot water"", ""Hangers"", ""Luggage dropoff allowed"", ""AC - split type ductless system"", ""Wifi"", ""Paid parking lot off premises"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water kettle"", ""Laundromat nearby"", ""Philips + Tp-link Bluetooth sound system"", ""Exterior security cameras on property"", ""Blender"", ""Shared outdoor kitchen"", ""Other stainless steel gas stove"", ""Wine glasses"", ""Long term stays allowed"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Lock on bedroom door"", ""Baking sheet"", ""Shared backyard \u2013 Fully fenced"", ""Clothing storage: walk-in closet and dresser"", ""Carbon monoxide alarm"", ""Freezer"", ""Dining table"", ""Extra pillows and blankets"", ""Stainless steel single oven"", ""Shower gel"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Coffee"", ""Outdoor dining area"", ""Bed linens""]",$37.00,1,30,14,36,53,53,66,25,4,15/01/23,21/11/24,4.98,4.98,4.98,4.98,4.97,4.91,4.95,131689/AL,f,5,0,5,0,2.83
9621,7.99181e+17,20200000000000.0,15/12/24,city scrape,350318174,2020-06-16,,,100%,f,2,t,t,Santa Marinha e São Pedro da Afurada,41.1349271,-8.6071171,Entire rental unit,Entire home/apt,8,1.0,1 bath,4.0,4.0,"[""Refrigerator"", ""Room-darkening shades"", ""Toaster"", ""Clothing storage: closet and dresser"", ""Induction stove"", ""Dedicated workspace"", ""Free street parking"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Portable heater"", ""Hangers"", ""Wifi"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water kettle"", ""Drying rack for clothing"", ""Wine glasses"", ""Self check-in"", ""Single oven"", ""Bathtub"", ""Coffee maker: espresso machine"", ""Essentials"", ""Lockbox"", ""Freezer"", ""Paid street parking off premises"", ""Dining table"", ""Shower gel"", ""Free washer \u2013 In unit"", ""Bed linens""]",$200.00,2,60,0,0,0,105,20,8,0,23/03/23,28/08/24,4.65,4.7,4.9,4.95,4.9,4.85,4.5,128472/AL,f,2,2,0,0,0.95
9622,7.99887e+17,20200000000000.0,14/12/24,city scrape,494774269,2023-07-01,within an hour,100%,97%,f,5,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15780564,-8.622590532,Private room in home,Private room,2,3.5,3.5 shared baths,1.0,1.0,"[""Paid parking off premises"", ""49 inch HDTV with Apple TV, premium cable"", ""Record player"", ""Room-darkening shades"", ""Toaster"", ""Shampoo"", ""Barbecue utensils"", ""Cleaning products"", ""Fire pit"", ""Bosch refrigerator"", ""Coffee maker: drip coffee maker, espresso machine"", ""Shared patio or balcony"", ""Sun loungers"", ""Microwave"", ""Dishwasher"", ""Shared BBQ grill: gas"", ""Body soap"", ""Hair dryer"", ""Books and reading material"", ""Fire extinguisher"", ""First aid kit"", ""Dishes and silverware"", ""Hot water"", ""Hangers"", ""Philips + TP-Link Bluetooth sound system"", ""Luggage dropoff allowed"", ""AC - split type ductless system"", ""Wifi"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water kettle"", ""Laundromat nearby"", ""Backyard"", ""Exterior security cameras on property"", ""Blender"", ""Shared outdoor kitchen"", ""Wine glasses"", ""Long term stays allowed"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Lock on bedroom door"", ""Baking sheet"", ""Outro stainless steel electric stove"", ""Clothing storage: walk-in closet and dresser"", ""Carbon monoxide alarm"", ""Freezer"", ""Dining table"", ""Stainless steel double oven"", ""Extra pillows and blankets"", ""Game console: PS3"", ""Shower gel"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Coffee"", ""Outdoor dining area"", ""Bed linens""]",$40.00,1,365,17,41,58,58,44,13,0,15/01/23,31/10/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,131689/AL,f,5,0,5,0,1.89
9623,8.00032e+17,20200000000000.0,15/12/24,city scrape,452918929,2022-05-04,within an hour,100%,100%,f,81,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15059,-8.61465,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Toaster"", ""Washer"", ""Garden view"", ""Microwave"", ""Dishwasher"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Stove"", ""Hot water"", ""Dryer"", ""Pool view"", ""Keypad"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Kitchen"", ""Hot water kettle"", ""Self check-in"", ""Long term stays allowed"", ""Heating"", ""Essentials"", ""TV"", ""Air conditioning"", ""Freezer"", ""Pool"", ""Bed linens""]",$78.00,1,1125,30,60,90,365,33,19,0,08/04/23,03/11/24,4.73,4.7,4.88,4.85,4.79,4.7,4.7,116327/AL,t,80,80,0,0,1.6
9625,8.01179e+17,20200000000000.0,15/12/24,previous scrape,465998761,2022-06-25,within an hour,100%,100%,t,3,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15311,-8.60992,Entire rental unit,Entire home/apt,3,,1 bath,,,"[""Coffee maker: Nespresso"", ""Refrigerator"", ""Room-darkening shades"", ""Toaster"", ""Patio or balcony"", ""Dedicated workspace"", ""Cleaning products"", ""Microwave"", ""Dishwasher"", ""Clothing storage"", ""Elevator"", ""Hair dryer"", ""Books and reading material"", ""Fire extinguisher"", ""First aid kit"", ""Dishes and silverware"", ""Hot water"", ""High chair"", ""Stove"", ""Portable heater"", ""Host greets you"", ""Hangers"", ""Luggage dropoff allowed"", ""Board games"", ""Private entrance"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water kettle"", ""Drying rack for clothing"", ""Wine glasses"", ""Smoke alarm"", ""Free parking garage on premises \u2013 1 space"", ""Essentials"", ""TV"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Freezer"", ""Dining table"", ""Crib - available upon request"", ""Coffee"", ""Bed linens"", ""Fast wifi \u2013 204 Mbps""]",,2,28,0,0,0,0,22,19,0,04/04/23,05/11/24,5.0,4.86,5.0,4.95,5.0,4.86,4.95,135459/AL,t,3,3,0,0,1.06
9628,8.01347e+17,20200000000000.0,15/12/24,city scrape,495336619,2023-10-01,within an hour,100%,100%,t,1,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15270105,-8.611911284,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Toaster"", ""Pack \u2019n play/Travel crib"", ""Shampoo"", ""Folding or convertible high chair - always at the listing"", ""Microwave"", ""Dishwasher"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Clothing storage: walk-in closet"", ""Hangers"", ""Wifi"", ""Iron"", ""Cooking basics"", ""Hot water kettle"", ""Laundromat nearby"", ""Self check-in"", ""Wine glasses"", ""Long term stays allowed"", ""Essentials"", ""Lockbox"", ""Mini fridge"", ""TV"", ""Air conditioning"", ""Freezer"", ""Dining table"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Shower gel"", ""Bosch induction stove"", ""Outdoor furniture"", ""Coffee"", ""Outdoor dining area"", ""Bed linens"", ""Safe""]",$39.00,2,365,21,44,67,338,97,57,0,04/03/23,04/11/24,4.99,4.98,4.96,4.99,5.0,4.89,4.95,115849,t,1,1,0,0,4.46
9630,8.01929e+17,20200000000000.0,15/12/24,city scrape,481632168,2022-09-30,within a few hours,100%,,f,1,t,t,Arouca e Burgo,40.92684,-8.24812,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,4.0,"[""Refrigerator"", ""Room-darkening shades"", ""Electric stove"", ""Toaster"", ""Stainless steel oven"", ""Washer"", ""Coffee maker: drip coffee maker, espresso machine"", ""Free street parking"", ""Microwave"", ""Dishwasher"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""Clothing storage: walk-in closet and closet"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Private entrance"", ""Wifi"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water kettle"", ""Laundromat nearby"", ""Wine glasses"", ""City skyline view"", ""Mountain view"", ""Essentials"", ""Park view"", ""Baking sheet"", ""TV"", ""Indoor fireplace: wood-burning"", ""Air conditioning"", ""Freezer"", ""Paid street parking off premises"", ""Paid parking on premises"", ""Dining table"", ""Extra pillows and blankets"", ""Coffee"", ""Bed linens""]",$156.00,1,365,0,0,0,44,2,0,0,02/04/23,25/06/23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,125399/AL,f,1,1,0,0,0.1
9631,8.01981e+17,20200000000000.0,15/12/24,previous scrape,494082784,2023-03-01,within an hour,67%,100%,t,6,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.151354,-8.608361,Entire serviced apartment,Entire home/apt,3,,1 bath,1.0,,"[""Castelbel body soap"", ""Private hot tub - available all year, open 24 hours"", ""Room-darkening shades"", ""Ceiling fan"", ""Shampoo"", ""Dedicated workspace"", ""Cleaning products"", ""Changing table - available upon request"", ""Garden view"", ""Baby bath - available upon request"", ""Sun loungers"", ""Microwave"", ""Building staff"", ""Elevator"", ""Central heating"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Children\u2019s dinnerware"", ""Hangers"", ""Pool view"", ""Luggage dropoff allowed"", ""Wifi"", ""Exercise equipment: yoga mat"", ""Paid parking lot off premises"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Castelbel conditioner"", ""Hot water kettle"", ""Outdoor shower"", ""Candy induction stove"", ""Laundromat nearby"", ""Standalone high chair - available upon request"", ""Wine glasses"", ""Shared sauna"", ""Long term stays allowed"", ""City skyline view"", ""Coffee maker: espresso machine"", ""Smoke alarm"", ""Shared outdoor pool - available all year, open specific hours, heated"", ""Essentials"", ""Self check-in"", ""Shared backyard \u2013 Fully fenced"", ""Central air conditioning"", ""Mini fridge"", ""Clothing storage: closet and wardrobe"", ""Pack \u2019n play/Travel crib - available upon request"", ""Carbon monoxide alarm"", ""Dining table"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""43 inch HDTV"", ""Crib - available upon request"", ""Shower gel"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Coffee"", ""Bed linens"", ""Safe""]",,1,45,0,0,0,0,0,0,0,,,,,,,,,,10530,f,6,6,0,0,
9633,8.02671e+17,20200000000000.0,15/12/24,city scrape,495661861,2023-12-01,,,100%,f,8,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1491863,-8.6061046,Private room in guesthouse,Private room,2,1.0,1 private bath,1.0,1.0,"[""Microwave"", ""Self check-in"", ""Smart lock"", ""Hair dryer"", ""Essentials"", ""Shower gel"", ""Wifi"", ""Shampoo"", ""Cleaning available during stay"", ""Hangers"", ""Luggage dropoff allowed"", ""Breakfast"", ""Mini fridge"", ""TV"", ""Bed linens"", ""Hot water kettle"", ""Air conditioning""]",$70.00,1,15,12,26,38,299,0,0,0,,,,,,,,,,101863/AL,t,8,0,8,0,
9634,8.02687e+17,20200000000000.0,15/12/24,city scrape,495661861,2023-12-01,,,100%,f,8,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1491863,-8.6061046,Private room in guesthouse,Private room,2,1.0,1 private bath,1.0,1.0,"[""Microwave"", ""Self check-in"", ""Smart lock"", ""Hair dryer"", ""TV"", ""Cleaning available during stay"", ""Breakfast"", ""Luggage dropoff allowed"", ""Mini fridge"", ""Wifi"", ""Hot water kettle"", ""Air conditioning""]",$70.00,1,15,26,49,79,351,0,0,0,,,,,,,,,,101863/AL,t,8,0,8,0,
9635,8.02757e+17,20200000000000.0,15/12/24,city scrape,409064762,2021-06-25,within an hour,100%,100%,t,5,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14978,-8.61214,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Free dryer \u2013 In unit"", ""Induction stove"", ""Shampoo"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Host greets you"", ""Hangers"", ""Luggage dropoff allowed"", ""Wifi"", ""Clothing storage: closet"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water kettle"", ""Coffee maker"", ""Laundromat nearby"", ""Wine glasses"", ""City skyline view"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Central air conditioning"", ""Mini fridge"", ""Castel Bel body soap"", ""Paid parking garage off premises"", ""Carbon monoxide alarm"", ""Paid parking on premises"", ""Freezer"", ""Dining table"", ""Private patio or balcony"", ""Crib - available upon request"", ""Shower gel"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Coffee"", ""Babysitter recommendations"", ""Bed linens""]",$116.00,1,45,30,60,90,243,1,1,0,03/11/24,03/11/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9706,t,5,5,0,0,0.7
